23       STA4  S        0.1000       0.0000      1.00000      0.00000 
23       STA5  S        0.1000       0.0000      1.00000      0.00000 
23       STA6  S        0.1000       0.0556      1.00000      0.00556 
24       STA1  P        0.1000       0.1849      1.00000      0.01849 
24       STA2  P        0.1000      -0.0293      1.00000     -0.00293 
24       STA3  P        0.1000       0.0911      1.00000      0.00911 
24       STA4  P        0.1000       0.0010      1.00000      0.00010 
24       STA5  P        0.1000      -0.0781      1.00000     -0.00781 
24       STA6  P        0.1000       0.0030      1.00000      0.00030 
24       STA1  S        0.1000      -0.0105      1.00000     -0.00105 
24       STA2  S        0.1000      -0.0818      1.00000     -0.00818 
24       STA3  S        0.1000      -0.0000      1.00000     -0.00000 
24       STA4  S        0.1000      -0.1013      1.00000     -0.01013 
24       STA5  S        0.1000       0.0230      1.00000      0.00230 
24       STA6  S        0.1000       0.1071      1.00000      0.01071 
25       STA1  P        0.1000      -0.0924      1.00000     -0.00924 
25       STA2  P        0.1000       0.1520      1.00000      0.01520 
25       STA3  P        0.1000      -0.1418      1.00000     -0.01418 
25       STA4  P        0.1000       0.2113      1.00000      0.02113 
25       STA5  P        0.1000      -0.1410      1.00000     -0.01410 
25       STA6  P        0.1000      -0.0100      1.00000     -0.00100 
25       STA1  S        0.1000       0.0557      1.00000      0.00557 
25       STA2  S        0.1000      -0.0011      1.00000     -0.00011 
25       STA3  S        0.1000       0.0000      1.00000      0.00000 
25       STA4  S        0.1000      -0.0209      1.00000     -0.00209 
25       STA5  S        0.1000       0.1582      1.00000      0.01582 
25       STA6  S        0.1000       0.3758      1.00000      0.03758 
26       STA1  P        0.1000      -0.0001      1.00000     -0.00001 
26       STA2  P        0.1000       0.0832      1.00000      0.00832 
26       STA3  P        0.1000      -0.0475      1.00000     -0.00475 
26       STA4  P        0.1000      -0.0267      1.00000     -0.00267 
26       STA5  P        0.1000      -0.0527      1.00000     -0.00527 
26       STA6  P        0.1000       0.0548      1.00000      0.00548 
26       STA1  S        0.1000       0.0000      1.00000      0.00000 
26       STA2  S        0.1000       0.0000      1.00000      0.00000 
26       STA3  S        0.1000      -0.0630      1.00000     -0.00630 
26       STA4  S        0.1000       0.0502      1.00000      0.00502 
26       STA5  S        0.1000       0.0000      1.00000      0.00000 
26       STA6  S        0.1000       0.0184      1.00000      0.00184 
27       STA1  P        0.1000       0.0287      1.00000      0.00287 
27       STA2  P        0.1000      -0.0938      1.00000     -0.00938 
27       STA3  P        0.1000       0.1886      1.00000      0.01886 
27       STA4  P        0.1000       0.0004      1.00000      0.00004 
27       STA5  P        0.1000       0.0788      1.00000      0.00788 
27       STA6  P        0.1000      -0.0006      1.00000     -0.00006 
27       STA1  S        0.1000       0.0000      1.00000      0.00000 
27       STA2  S        0.1000      -0.0301      1.00000     -0.00301 
27       STA3  S        0.1000       0.0991      1.00000      0.00991 
27       STA4  S        0.1000      -0.0020      1.00000     -0.00020 
27       STA5  S        0.1000      -0.0595      1.00000     -0.00595 
27       STA6  S        0.1000       0.0001      1.00000      0.00001 
28       STA1  P        0.1000      -0.0468      1.00000     -0.00468 
28       STA2  P        0.1000      -0.0784      1.00000     -0.00784 
28       STA3  P        0.1000       0.0726      1.00000      0.00726 
28       STA4  P        0.1000       0.0043      1.00000      0.00043 
28       STA5  P        0.1000       0.1993      1.00000      0.01993 
28       STA6  P        0.1000      -0.1274      1.00000     -0.01274 
28       STA1  S        0.1000       0.0001      1.00000      0.00001 
28       STA2  S        0.1000       0.0188      1.00000      0.00188 
28       STA3  S        0.1000      -0.0439      1.00000     -0.00439 
28       STA4  S        0.1000       0.0860      1.00000      0.00860 
28       STA5  S        0.1000      -0.0557      1.00000     -0.00557 
28       STA6  S        0.1000      -0.0000      1.00000     -0.00000 
29       STA1  P        0.1000      -0.1816      1.00000     -0.01816 
29       STA2  P        0.1000      -0.0831      1.00000     -0.00831 
29       STA3  P        0.1000       0.2429      1.00000      0.02429 
29       STA4  P        0.1000      -0.0019      1.00000     -0.00019 
29       STA5  P        0.1000       0.1214      1.00000      0.01214 
29       STA6  P        0.1000       0.0744      1.00000      0.00744 
29       STA1  S        0.1000       0.0326      1.00000      0.00326 
29       STA2  S        0.1000      -0.0353      1.00000     -0.00353 
29       STA3  S        0.1000      -0.0001      1.00000     -0.00001 
29       STA4  S        0.1000      -0.0978      1.00000     -0.00978 
29       STA5  S        0.1000       0.0000      1.00000      0.00000 
29       STA6  S        0.1000       0.0390      1.00000      0.00390 
30       STA1  P        0.1000      -0.0588      1.00000     -0.00588 
30       STA2  P        0.1000      -0.0020      1.00000     -0.00020 
30       STA3  P        0.1000      -0.0425      1.00000     -0.00425 
30       STA4  P        0.1000       0.0001      1.00000      0.00001 
30       STA5  P        0.1000       0.1246      1.00000      0.01246 
30       STA6  P        0.1000       0.1958      1.00000      0.01958 
30       STA1  S        0.1000      -0.2430      1.00000     -0.02430 
30       STA2  S        0.1000       0.0011      1.00000      0.00011 
30       STA3  S        0.1000       0.0000      1.00000      0.00000 
30       STA4  S        0.1000      -0.0696      1.00000     -0.00696 
30       STA5  S        0.1000      -0.0000      1.00000     -0.00000 
30       STA6  S        0.1000       0.0468      1.00000      0.00468 
31       STA1  P        0.1000       0.0380      1.00000      0.00380 
31       STA2  P        0.1000       0.0001      1.00000      0.00001 
31       STA3  P        0.1000      -0.1265      1.00000     -0.01265 
31       STA4  P        0.1000       0.1187      1.00000      0.01187 
31       STA5  P        0.1000      -0.0403      1.00000     -0.00403 
31       STA6  P        0.1000      -0.0005      1.00000     -0.00005 
31       STA1  S        0.1000      -0.0592      1.00000     -0.00592 
31       STA2  S        0.1000       0.0168      1.00000      0.00168 
31       STA3  S        0.1000      -0.0002      1.00000     -0.00002 
31       STA4  S        0.1000      -0.0000      1.00000     -0.00000 
31       STA5  S        0.1000       0.1482      1.00000      0.01482 
31       STA6  S        0.1000      -0.0320      1.00000     -0.00320 
32       STA1  P        0.1000       0.0690      1.00000      0.00690 
32       STA2  P        0.1000       0.0000      1.00000      0.00000 
32       STA3  P        0.1000       0.0282      1.00000      0.00282 
32       STA4  P        0.1000       0.1164      1.00000      0.01164 
32       STA5  P        0.1000       0.0713      1.00000      0.00713 
32       STA6  P        0.1000       0.0120      1.00000      0.00120 
32       STA1  S        0.1000       0.0880      1.00000      0.00880 
32       STA2  S        0.1000      -0.1922      1.00000     -0.01922 
32       STA3  S        0.1000      -0.2045      1.00000     -0.02045 
32       STA4  S        0.1000      -0.1217      1.00000     -0.01217 
32       STA5  S        0.1000       0.0352      1.00000      0.00352 
32       STA6  S        0.1000      -0.0311      1.00000     -0.00311 
33       STA1  P        0.1000       0.1006      1.00000      0.01006 
33       STA2  P        0.1000      -0.1623      1.00000     -0.01623 
33       STA3  P        0.1000      -0.0972      1.00000     -0.00972 
33       STA4  P        0.1000      -0.0819      1.00000     -0.00819 
33       STA5  P        0.1000       0.0840      1.00000      0.00840 
33       STA6  P        0.1000      -0.0201      1.00000     -0.00201 
33       STA1  S        0.1000      -0.0009      1.00000     -0.00009 
33       STA2  S        0.1000       0.0251      1.00000      0.00251 
33       STA3  S        0.1000       0.0000      1.00000      0.00000 
33       STA4  S        0.1000       0.0455      1.00000      0.00455 
33       STA5  S        0.1000       0.0331      1.00000      0.00331 
33       STA6  S        0.1000      -0.0091      1.00000     -0.00091 
34       STA1  P        0.1000       0.0910      1.00000      0.00910 
34       STA2  P        0.1000      -0.1136      1.00000     -0.01136 
34       STA3  P        0.1000       0.0003      1.00000      0.00003 
34       STA4  P        0.1000      -0.0401      1.00000     -0.00401 
34       STA5  P        0.1000      -0.0001      1.00000     -0.00001 
34       STA6  P        0.1000      -0.0246      1.00000     -0.00246 
34       STA1  S        0.1000       0.0000      1.00000      0.00000 
34       STA2  S        0.1000       0.0000      1.00000      0.00000 
34       STA3  S        0.1000       0.0164      1.00000      0.00164 
34       STA4  S        0.1000       0.0342      1.00000      0.00342 
34       STA5  S        0.1000      -0.0731      1.00000     -0.00731 
34       STA6  S        0.1000       0.0653      1.00000      0.00653 
35       STA1  P        0.1000      -0.0823      1.00000     -0.00823 
35       STA2  P        0.1000      -0.0112      1.00000     -0.00112 
35       STA3  P        0.1000      -0.1065      1.00000     -0.01065 
35       STA4  P        0.1000      -0.0499      1.00000     -0.00499 
35       STA5  P        0.1000       0.0359      1.00000      0.00359 
35       STA6  P        0.1000       0.1310      1.00000      0.01310 
35       STA1  S        0.1000       0.0747      1.00000      0.00747 
35       STA2  S        0.1000      -0.0049      1.00000     -0.00049 
35       STA3  S        0.1000       0.0608      1.00000      0.00608 
35       STA4  S        0.1000       0.0000      1.00000      0.00000 
